#       Tempo      Altitude       Vel rad     Vel theta    Vel lambda    Raio balão
2312.70000000 5054.67638158    0.02372919    0.00003090   -0.00012371    1.27387538
2312.80000000 5054.67875267    0.02369254    0.00003086   -0.00012400    1.27387542
2312.90000000 5054.68112009    0.02365574    0.00003081   -0.00012429    1.27387545
2313.00000000 5054.68348381    0.02361879    0.00003077   -0.00012458    1.27387549
2313.10000000 5054.68584384    0.02358170    0.00003073   -0.00012487    1.27387553
2313.20000000 5054.68820015    0.02354447    0.00003068   -0.00012516    1.27387556
2313.30000000 5054.69055273    0.02350709    0.00003064   -0.00012544    1.27387560
2313.40000000 5054.69290156    0.02346958    0.00003059   -0.00012573    1.27387563
2313.50000000 5054.69524664    0.02343192    0.00003055   -0.00012602    1.27387567
2313.60000000 5054.69758794    0.02339411    0.00003050   -0.00012631    1.27387571
2313.70000000 5054.69992546    0.02335617    0.00003045   -0.00012659    1.27387574
2313.80000000 5054.70225917    0.02331808    0.00003041   -0.00012688    1.27387578
2313.90000000 5054.70458907    0.02327986    0.00003036   -0.00012716    1.27387581
2314.00000000 5054.70691514    0.02324149    0.00003032   -0.00012745    1.27387585
2314.10000000 5054.70923736    0.02320298    0.00003027   -0.00012773    1.27387589
2314.20000000 5054.71155573    0.02316434    0.00003022   -0.00012802    1.27387592
2314.30000000 5054.71387023    0.02312555    0.00003018   -0.00012830    1.27387596
2314.40000000 5054.71618084    0.02308662    0.00003013   -0.00012858    1.27387599
2314.50000000 5054.71848754    0.02304755    0.00003008   -0.00012886    1.27387603
2314.60000000 5054.72079034    0.02300835    0.00003004   -0.00012914    1.27387606
2314.70000000 5054.72308921    0.02296900    0.00002999   -0.00012943    1.27387610
2314.80000000 5054.72538414    0.02292952    0.00002994   -0.00012971    1.27387614
2314.90000000 5054.72767511    0.02288990    0.00002989   -0.00012999    1.27387617
2315.00000000 5054.72996211    0.02285014    0.00002985   -0.00013026    1.27387621
2315.10000000 5054.73224513    0.02281024    0.00002980   -0.00013054    1.27387624
2315.20000000 5054.73452416    0.02277021    0.00002975   -0.00013082    1.27387628
2315.30000000 5054.73679917    0.02273004    0.00002970   -0.00013110    1.27387631
2315.40000000 5054.73907016    0.02268973    0.00002965   -0.00013138    1.27387635
2315.50000000 5054.74133711    0.02264929    0.00002961   -0.00013165    1.27387638
2315.60000000 5054.74360001    0.02260871    0.00002956   -0.00013193    1.27387642
2315.70000000 5054.74585885    0.02256799    0.00002951   -0.00013220    1.27387645
2315.80000000 5054.74811361    0.02252714    0.00002946   -0.00013248    1.27387649
2315.90000000 5054.75036427    0.02248616    0.00002941   -0.00013275    1.27387652
2316.00000000 5054.75261083    0.02244504    0.00002936   -0.00013303    1.27387655
2316.10000000 5054.75485327    0.02240378    0.00002931   -0.00013330    1.27387659
2316.20000000 5054.75709158    0.02236239    0.00002926   -0.00013357    1.27387662
2316.30000000 5054.75932575    0.02232087    0.00002921   -0.00013384    1.27387666
2316.40000000 5054.76155575    0.02227921    0.00002916   -0.00013412    1.27387669
2316.50000000 5054.76378158    0.02223742    0.00002911   -0.00013439    1.27387673
2316.60000000 5054.76600323    0.02219550    0.00002906   -0.00013466    1.27387676
2316.70000000 5054.76822068    0.02215344    0.00002901   -0.00013493    1.27387680
2316.80000000 5054.77043392    0.02211126    0.00002896   -0.00013520    1.27387683
2316.90000000 5054.77264293    0.02206894    0.00002891   -0.00013546    1.27387686
2317.00000000 5054.77484770    0.02202648    0.00002886   -0.00013573    1.27387690
2317.10000000 5054.77704822    0.02198390    0.00002881   -0.00013600    1.27387693
2317.20000000 5054.77924448    0.02194119    0.00002876   -0.00013627    1.27387696
2317.30000000 5054.78143645    0.02189834    0.00002870   -0.00013653    1.27387700
2317.40000000 5054.78362414    0.02185537    0.00002865   -0.00013680    1.27387703
2317.50000000 5054.78580752    0.02181226    0.00002860   -0.00013706    1.27387707
2317.60000000 5054.78798659    0.02176903    0.00002855   -0.00013733    1.27387710
2317.70000000 5054.79016132    0.02172566    0.00002850   -0.00013759    1.27387713
2317.80000000 5054.79233172    0.02168217    0.00002845   -0.00013786    1.27387717
2317.90000000 5054.79449775    0.02163855    0.00002839   -0.00013812    1.27387720
2318.00000000 5054.79665942    0.02159480    0.00002834   -0.00013838    1.27387723
2318.10000000 5054.79881671    0.02155092    0.00002829   -0.00013864    1.27387727
2318.20000000 5054.80096960    0.02150691    0.00002824   -0.00013890    1.27387730
2318.30000000 5054.80311809    0.02146277    0.00002818   -0.00013916    1.27387733
2318.40000000 5054.80526215    0.02141851    0.00002813   -0.00013942    1.27387737
2318.50000000 5054.80740179    0.02137412    0.00002808   -0.00013968    1.27387740
2318.60000000 5054.80953698    0.02132961    0.00002802   -0.00013994    1.27387743
2318.70000000 5054.81166770    0.02128496    0.00002797   -0.00014020    1.27387746
2318.80000000 5054.81379396    0.02124020    0.00002792   -0.00014046    1.27387750
2318.90000000 5054.81591574    0.02119530    0.00002786   -0.00014071    1.27387753
2319.00000000 5054.81803302    0.02115028    0.00002781   -0.00014097    1.27387756
2319.10000000 5054.82014579    0.02110514    0.00002775   -0.00014123    1.27387760
2319.20000000 5054.82225404    0.02105987    0.00002770   -0.00014148    1.27387763
2319.30000000 5054.82435776    0.02101447    0.00002764   -0.00014174    1.27387766
2319.40000000 5054.82645693    0.02096896    0.00002759   -0.00014199    1.27387769
2319.50000000 5054.82855155    0.02092332    0.00002754   -0.00014224    1.27387772
2319.60000000 5054.83064159    0.02087755    0.00002748   -0.00014250    1.27387776
2319.70000000 5054.83272705    0.02083166    0.00002743   -0.00014275    1.27387779
2319.80000000 5054.83480792    0.02078565    0.00002737   -0.00014300    1.27387782
2319.90000000 5054.83688418    0.02073952    0.00002732   -0.00014325    1.27387785
2320.00000000 5054.83895582    0.02069326    0.00002726   -0.00014350    1.27387788
2320.10000000 5054.84102283    0.02064688    0.00002720   -0.00014375    1.27387792
2320.20000000 5054.84308519    0.02060038    0.00002715   -0.00014400    1.27387795
2320.30000000 5054.84514290    0.02055376    0.00002709   -0.00014425    1.27387798
2320.40000000 5054.84719594    0.02050702    0.00002704   -0.00014449    1.27387801
2320.50000000 5054.84924430    0.02046016    0.00002698   -0.00014474    1.27387804
2320.60000000 5054.85128797    0.02041318    0.00002692   -0.00014499    1.27387807
2320.70000000 5054.85332693    0.02036608    0.00002687   -0.00014523    1.27387811
2320.80000000 5054.85536118    0.02031886    0.00002681   -0.00014548    1.27387814
2320.90000000 5054.85739070    0.02027151    0.00002675   -0.00014572    1.27387817
2321.00000000 5054.85941548    0.02022406    0.00002670   -0.00014597    1.27387820
2321.10000000 5054.86143551    0.02017648    0.00002664   -0.00014621    1.27387823
2321.20000000 5054.86345077    0.02012878    0.00002658   -0.00014645    1.27387826
2321.30000000 5054.86546126    0.02008097    0.00002653   -0.00014670    1.27387829
2321.40000000 5054.86746696    0.02003303    0.00002647   -0.00014694    1.27387832
2321.50000000 5054.86946786    0.01998498    0.00002641   -0.00014718    1.27387836
2321.60000000 5054.87146396    0.01993682    0.00002635   -0.00014742    1.27387839
2321.70000000 5054.87345522    0.01988853    0.00002630   -0.00014766    1.27387842
2321.80000000 5054.87544166    0.01984014    0.00002624   -0.00014790    1.27387845
2321.90000000 5054.87742325    0.01979162    0.00002618   -0.00014814    1.27387848
2322.00000000 5054.87939998    0.01974299    0.00002612   -0.00014837    1.27387851
2322.10000000 5054.88137184    0.01969424    0.00002606   -0.00014861    1.27387854
2322.20000000 5054.88333882    0.01964538    0.00002600   -0.00014885    1.27387857
2322.30000000 5054.88530091    0.01959640    0.00002595   -0.00014908    1.27387860
2322.40000000 5054.88725810    0.01954731    0.00002589   -0.00014932    1.27387863
2322.50000000 5054.88921037    0.01949811    0.00002583   -0.00014955    1.27387866
2322.60000000 5054.89115772    0.01944879    0.00002577   -0.00014979    1.27387869
2322.70000000 5054.89310013    0.01939936    0.00002571   -0.00015002    1.27387872
2322.80000000 5054.89503758    0.01934982    0.00002565   -0.00015025    1.27387875
2322.90000000 5054.89697008    0.01930016    0.00002559   -0.00015049    1.27387878
2323.00000000 5054.89889761    0.01925039    0.00002553   -0.00015072    1.27387881
2323.10000000 5054.90082016    0.01920051    0.00002547   -0.00015095    1.27387884
2323.20000000 5054.90273771    0.01915052    0.00002541   -0.00015118    1.27387887
2323.30000000 5054.90465026    0.01910041    0.00002535   -0.00015141    1.27387890
2323.40000000 5054.90655779    0.01905020    0.00002529   -0.00015164    1.27387893
2323.50000000 5054.90846030    0.01899987    0.00002523   -0.00015186    1.27387896
2323.60000000 5054.91035776    0.01894943    0.00002517   -0.00015209    1.27387899
2323.70000000 5054.91225018    0.01889889    0.00002511   -0.00015232    1.27387901
2323.80000000 5054.91413753    0.01884823    0.00002505   -0.00015255    1.27387904
2323.90000000 5054.91601982    0.01879746    0.00002499   -0.00015277    1.27387907
2324.00000000 5054.91789702    0.01874659    0.00002493   -0.00015300    1.27387910
2324.10000000 5054.91976914    0.01869561    0.00002487   -0.00015322    1.27387913
2324.20000000 5054.92163614    0.01864452    0.00002481   -0.00015344    1.27387916
2324.30000000 5054.92349804    0.01859332    0.00002474   -0.00015367    1.27387919
2324.40000000 5054.92535480    0.01854201    0.00002468   -0.00015389    1.27387922
2324.50000000 5054.92720644    0.01849059    0.00002462   -0.00015411    1.27387924
2324.60000000 5054.92905292    0.01843907    0.00002456   -0.00015433    1.27387927
2324.70000000 5054.93089425    0.01838744    0.00002450   -0.00015455    1.27387930
2324.80000000 5054.93273040    0.01833571    0.00002444   -0.00015477    1.27387933
2324.90000000 5054.93456138    0.01828387    0.00002437   -0.00015499    1.27387936
2325.00000000 5054.93638717    0.01823192    0.00002431   -0.00015521    1.27387939
2325.10000000 5054.93820777    0.01817987    0.00002425   -0.00015543    1.27387941
2325.20000000 5054.94002315    0.01812772    0.00002419   -0.00015564    1.27387944
2325.30000000 5054.94183331    0.01807546    0.00002413   -0.00015586    1.27387947
2325.40000000 5054.94363823    0.01802309    0.00002406   -0.00015608    1.27387950
2325.50000000 5054.94543792    0.01797062    0.00002400   -0.00015629    1.27387953
2325.60000000 5054.94723235    0.01791805    0.00002394   -0.00015651    1.27387955
2325.70000000 5054.94902153    0.01786537    0.00002387   -0.00015672    1.27387958
2325.80000000 5054.95080542    0.01781259    0.00002381   -0.00015693    1.27387961
2325.90000000 5054.95258404    0.01775971    0.00002375   -0.00015714    1.27387964
2326.00000000 5054.95435736    0.01770673    0.00002368   -0.00015736    1.27387966
2326.10000000 5054.95612538    0.01765364    0.00002362   -0.00015757    1.27387969
2326.20000000 5054.95788809    0.01760046    0.00002356   -0.00015778    1.27387972
2326.30000000 5054.95964547    0.01754717    0.00002349   -0.00015799    1.27387974
2326.40000000 5054.96139752    0.01749378    0.00002343   -0.00015820    1.27387977
2326.50000000 5054.96314422    0.01744029    0.00002337   -0.00015840    1.27387980
2326.60000000 5054.96488557    0.01738670    0.00002330   -0.00015861    1.27387983
2326.70000000 5054.96662156    0.01733301    0.00002324   -0.00015882    1.27387985
2326.80000000 5054.96835217    0.01727922    0.00002317   -0.00015903    1.27387988
2326.90000000 5054.97007740    0.01722533    0.00002311   -0.00015923    1.27387991
2327.00000000 5054.97179723    0.01717135    0.00002304   -0.00015944    1.27387993
2327.10000000 5054.97351167    0.01711726    0.00002298   -0.00015964    1.27387996
2327.20000000 5054.97522068    0.01706308    0.00002291   -0.00015984    1.27387998
2327.30000000 5054.97692428    0.01700880    0.00002285   -0.00016005    1.27388001
2327.40000000 5054.97862244    0.01695442    0.00002278   -0.00016025    1.27388004
2327.50000000 5054.98031516    0.01689994    0.00002272   -0.00016045    1.27388006
2327.60000000 5054.98200243    0.01684537    0.00002265   -0.00016065    1.27388009
2327.70000000 5054.98368423    0.01679070    0.00002259   -0.00016085    1.27388011
2327.80000000 5054.98536056    0.01673593    0.00002252   -0.00016105    1.27388014
2327.90000000 5054.98703141    0.01668107    0.00002246   -0.00016125    1.27388017
2328.00000000 5054.98869677    0.01662612    0.00002239   -0.00016145    1.27388019
2328.10000000 5054.99035663    0.01657106    0.00002233   -0.00016165    1.27388022
2328.20000000 5054.99201098    0.01651592    0.00002226   -0.00016184    1.27388024
2328.30000000 5054.99365981    0.01646068    0.00002219   -0.00016204    1.27388027
2328.40000000 5054.99530312    0.01640534    0.00002213   -0.00016223    1.27388029
2328.50000000 5054.99694088    0.01634992    0.00002206   -0.00016243    1.27388032
2328.60000000 5054.99857310    0.01629439    0.00002199   -0.00016262    1.27388034
2328.70000000 5055.00019975    0.01623878    0.00002193   -0.00016282    1.27388037
2328.80000000 5055.00182085    0.01618307    0.00002186   -0.00016301    1.27388039
2328.90000000 5055.00343637    0.01612727    0.00002179   -0.00016320    1.27388042
2329.00000000 5055.00504630    0.01607138    0.00002173   -0.00016339    1.27388044
2329.10000000 5055.00665064    0.01601540    0.00002166   -0.00016358    1.27388047
2329.20000000 5055.00824937    0.01595933    0.00002159   -0.00016377    1.27388049
2329.30000000 5055.00984250    0.01590316    0.00002153   -0.00016396    1.27388052
2329.40000000 5055.01143000    0.01584691    0.00002146   -0.00016415    1.27388054
2329.50000000 5055.01301188    0.01579056    0.00002139   -0.00016434    1.27388057
2329.60000000 5055.01458811    0.01573413    0.00002132   -0.00016452    1.27388059
2329.70000000 5055.01615870    0.01567760    0.00002126   -0.00016471    1.27388062
2329.80000000 5055.01772363    0.01562099    0.00002119   -0.00016490    1.27388064
