#       Tempo      Altitude       Vel rad     Densid    Volume    Raio balão
  37.20000000 1024.62134954    4.78362071    1.09280830    7.58556793    1.21889614
  37.30000000 1025.09969993    4.78338703    1.09275650    7.58567584    1.21890192
  37.40000000 1025.57802694    4.78315334    1.09270471    7.58578375    1.21890770
  37.50000000 1026.05633059    4.78291964    1.09265292    7.58589166    1.21891348
  37.60000000 1026.53461087    4.78268592    1.09260114    7.58599957    1.21891926
  37.70000000 1027.01286777    4.78245220    1.09254936    7.58610748    1.21892504
  37.80000000 1027.49110130    4.78221847    1.09249758    7.58621539    1.21893082
  37.90000000 1027.96931146    4.78198472    1.09244581    7.58632329    1.21893660
  38.00000000 1028.44749824    4.78175097    1.09239405    7.58643120    1.21894238
  38.10000000 1028.92566164    4.78151720    1.09234229    7.58653910    1.21894816
  38.20000000 1029.40380167    4.78128343    1.09229053    7.58664700    1.21895394
  38.30000000 1029.88191832    4.78104964    1.09223878    7.58675490    1.21895972
  38.40000000 1030.36001159    4.78081585    1.09218703    7.58686280    1.21896550
  38.50000000 1030.83808148    4.78058204    1.09213529    7.58697070    1.21897128
  38.60000000 1031.31612800    4.78034822    1.09208355    7.58707860    1.21897705
  38.70000000 1031.79415112    4.78011440    1.09203182    7.58718649    1.21898283
  38.80000000 1032.27215087    4.77988056    1.09198009    7.58729439    1.21898861
  38.90000000 1032.75012723    4.77964671    1.09192837    7.58740228    1.21899439
  39.00000000 1033.22808021    4.77941285    1.09187665    7.58751017    1.21900017
  39.10000000 1033.70600979    4.77917898    1.09182494    7.58761806    1.21900594
  39.20000000 1034.18391600    4.77894510    1.09177323    7.58772595    1.21901172
  39.30000000 1034.66179881    4.77871121    1.09172152    7.58783383    1.21901750
  39.40000000 1035.13965824    4.77847731    1.09166982    7.58794172    1.21902328
  39.50000000 1035.61749427    4.77824340    1.09161812    7.58804960    1.21902905
  39.60000000 1036.09530691    4.77800948    1.09156643    7.58815749    1.21903483
  39.70000000 1036.57309616    4.77777555    1.09151474    7.58826537    1.21904061
  39.80000000 1037.05086202    4.77754161    1.09146306    7.58837325    1.21904638
  39.90000000 1037.52860448    4.77730765    1.09141138    7.58848113    1.21905216
  40.00000000 1038.00632354    4.77707369    1.09135971    7.58858901    1.21905794
  40.10000000 1038.48401921    4.77683972    1.09130804    7.58869688    1.21906371
  40.20000000 1038.96169148    4.77660574    1.09125638    7.58880476    1.21906949
  40.30000000 1039.43934035    4.77637174    1.09120472    7.58891263    1.21907527
  40.40000000 1039.91696582    4.77613774    1.09115306    7.58902050    1.21908104
  40.50000000 1040.39456789    4.77590372    1.09110141    7.58912837    1.21908682
  40.60000000 1040.87214656    4.77566970    1.09104976    7.58923624    1.21909260
  40.70000000 1041.34970183    4.77543566    1.09099812    7.58934411    1.21909837
  40.80000000 1041.82723369    4.77520162    1.09094649    7.58945198    1.21910415
  40.90000000 1042.30474214    4.77496756    1.09089485    7.58955984    1.21910992
  41.00000000 1042.78222720    4.77473349    1.09084323    7.58966771    1.21911570
  41.10000000 1043.25968884    4.77449941    1.09079160    7.58977557    1.21912147
  41.20000000 1043.73712707    4.77426533    1.09073998    7.58988343    1.21912725
  41.30000000 1044.21454190    4.77403123    1.09068837    7.58999129    1.21913302
  41.40000000 1044.69193332    4.77379712    1.09063676    7.59009915    1.21913880
  41.50000000 1045.16930132    4.77356300    1.09058516    7.59020701    1.21914457
  41.60000000 1045.64664591    4.77332887    1.09053356    7.59031486    1.21915035
  41.70000000 1046.12396709    4.77309473    1.09048196    7.59042272    1.21915612
  41.80000000 1046.60126485    4.77286058    1.09043037    7.59053057    1.21916190
  41.90000000 1047.07853920    4.77262642    1.09037878    7.59063842    1.21916767
  42.00000000 1047.55579013    4.77239225    1.09032720    7.59074627    1.21917344
  42.10000000 1048.03301764    4.77215807    1.09027562    7.59085412    1.21917922
  42.20000000 1048.51022174    4.77192388    1.09022405    7.59096197    1.21918499
  42.30000000 1048.98740241    4.77168967    1.09017248    7.59106981    1.21919077
  42.40000000 1049.46455967    4.77145546    1.09012092    7.59117766    1.21919654
  42.50000000 1049.94169350    4.77122124    1.09006936    7.59128550    1.21920231
  42.60000000 1050.41880391    4.77098700    1.09001780    7.59139335    1.21920809
  42.70000000 1050.89589089    4.77075276    1.08996625    7.59150119    1.21921386
  42.80000000 1051.37295446    4.77051851    1.08991471    7.59160903    1.21921963
  42.90000000 1051.84999459    4.77028424    1.08986317    7.59171686    1.21922540
  43.00000000 1052.32701130    4.77004997    1.08981163    7.59182470    1.21923118
  43.10000000 1052.80400458    4.76981568    1.08976010    7.59193254    1.21923695
  43.20000000 1053.28097443    4.76958138    1.08970857    7.59204037    1.21924272
  43.30000000 1053.75792085    4.76934708    1.08965705    7.59214820    1.21924850
  43.40000000 1054.23484384    4.76911276    1.08960553    7.59225603    1.21925427
  43.50000000 1054.71174340    4.76887843    1.08955402    7.59236386    1.21926004
  43.60000000 1055.18861952    4.76864410    1.08950251    7.59247169    1.21926581
  43.70000000 1055.66547221    4.76840975    1.08945101    7.59257952    1.21927158
  43.80000000 1056.14230147    4.76817539    1.08939951    7.59268735    1.21927736
  43.90000000 1056.61910728    4.76794102    1.08934801    7.59279517    1.21928313
  44.00000000 1057.09588966    4.76770664    1.08929652    7.59290299    1.21928890
  44.10000000 1057.57264860    4.76747225    1.08924503    7.59301082    1.21929467
  44.20000000 1058.04938411    4.76723785    1.08919355    7.59311864    1.21930044
  44.30000000 1058.52609617    4.76700344    1.08914208    7.59322645    1.21930621
  44.40000000 1059.00278479    4.76676902    1.08909060    7.59333427    1.21931198
  44.50000000 1059.47944997    4.76653459    1.08903914    7.59344209    1.21931775
  44.60000000 1059.95609170    4.76630014    1.08898767    7.59354990    1.21932352
  44.70000000 1060.43270999    4.76606569    1.08893621    7.59365772    1.21932930
  44.80000000 1060.90930483    4.76583123    1.08888476    7.59376553    1.21933507
  44.90000000 1061.38587623    4.76559676    1.08883331    7.59387334    1.21934084
  45.00000000 1061.86242418    4.76536227    1.08878187    7.59398115    1.21934661
  45.10000000 1062.33894868    4.76512778    1.08873043    7.59408896    1.21935238
  45.20000000 1062.81544973    4.76489327    1.08867899    7.59419676    1.21935815
  45.30000000 1063.29192733    4.76465876    1.08862756    7.59430457    1.21936392
  45.40000000 1063.76838148    4.76442423    1.08857613    7.59441237    1.21936969
  45.50000000 1064.24481217    4.76418970    1.08852471    7.59452017    1.21937546
  45.60000000 1064.72121941    4.76395515    1.08847329    7.59462798    1.21938123
  45.70000000 1065.19760320    4.76372060    1.08842188    7.59473578    1.21938699
  45.80000000 1065.67396353    4.76348603    1.08837047    7.59484357    1.21939276
  45.90000000 1066.15030040    4.76325145    1.08831907    7.59495137    1.21939853
  46.00000000 1066.62661382    4.76301686    1.08826767    7.59505917    1.21940430
  46.10000000 1067.10290377    4.76278227    1.08821627    7.59516696    1.21941007
  46.20000000 1067.57917026    4.76254766    1.08816488    7.59527475    1.21941584
  46.30000000 1068.05541330    4.76231304    1.08811350    7.59538254    1.21942161
  46.40000000 1068.53163287    4.76207841    1.08806212    7.59549033    1.21942738
  46.50000000 1069.00782897    4.76184377    1.08801074    7.59559812    1.21943314
  46.60000000 1069.48400161    4.76160912    1.08795937    7.59570591    1.21943891
  46.70000000 1069.96015079    4.76137446    1.08790800    7.59581370    1.21944468
  46.80000000 1070.43627650    4.76113979    1.08785664    7.59592148    1.21945045
  46.90000000 1070.91237875    4.76090511    1.08780528    7.59602926    1.21945622
  47.00000000 1071.38845752    4.76067041    1.08775393    7.59613704    1.21946198
  47.10000000 1071.86451282    4.76043571    1.08770258    7.59624482    1.21946775
  47.20000000 1072.34054466    4.76020100    1.08765123    7.59635260    1.21947352
  47.30000000 1072.81655302    4.75996628    1.08759989    7.59646038    1.21947929
  47.40000000 1073.29253791    4.75973154    1.08754856    7.59656816    1.21948505
  47.50000000 1073.76849932    4.75949680    1.08749723    7.59667593    1.21949082
  47.60000000 1074.24443726    4.75926204    1.08744590    7.59678371    1.21949659
  47.70000000 1074.72035173    4.75902728    1.08739458    7.59689148    1.21950235
  47.80000000 1075.19624271    4.75879250    1.08734326    7.59699925    1.21950812
  47.90000000 1075.67211022    4.75855772    1.08729195    7.59710702    1.21951389
  48.00000000 1076.14795425    4.75832292    1.08724064    7.59721478    1.21951965
  48.10000000 1076.62377480    4.75808812    1.08718934    7.59732255    1.21952542
  48.20000000 1077.09957187    4.75785330    1.08713804    7.59743032    1.21953119
  48.30000000 1077.57534546    4.75761847    1.08708674    7.59753808    1.21953695
  48.40000000 1078.05109556    4.75738364    1.08703545    7.59764584    1.21954272
  48.50000000 1078.52682218    4.75714879    1.08698417    7.59775360    1.21954848
  48.60000000 1079.00252531    4.75691393    1.08693289    7.59786136    1.21955425
  48.70000000 1079.47820496    4.75667906    1.08688161    7.59796912    1.21956001
  48.80000000 1079.95386112    4.75644418    1.08683034    7.59807688    1.21956578
  48.90000000 1080.42949379    4.75620929    1.08677907    7.59818463    1.21957155
  49.00000000 1080.90510297    4.75597439    1.08672781    7.59829238    1.21957731
  49.10000000 1081.38068866    4.75573948    1.08667655    7.59840014    1.21958308
  49.20000000 1081.85625086    4.75550456    1.08662530    7.59850789    1.21958884
  49.30000000 1082.33178957    4.75526963    1.08657405    7.59861564    1.21959460
  49.40000000 1082.80730478    4.75503469    1.08652281    7.59872338    1.21960037
  49.50000000 1083.28279650    4.75479973    1.08647157    7.59883113    1.21960613
  49.60000000 1083.75826473    4.75456477    1.08642033    7.59893888    1.21961190
  49.70000000 1084.23370945    4.75432980    1.08636910    7.59904662    1.21961766
  49.80000000 1084.70913068    4.75409481    1.08631788    7.59915436    1.21962343
  49.90000000 1085.18452841    4.75385982    1.08626665    7.59926210    1.21962919
  50.00000000 1085.65990264    4.75362482    1.08621544    7.59936984    1.21963495
  50.10000000 1086.13525337    4.75338980    1.08616422    7.59947758    1.21964072
  50.20000000 1086.61058059    4.75315478    1.08611302    7.59958532    1.21964648
  50.30000000 1087.08588432    4.75291974    1.08606181    7.59969305    1.21965224
  50.40000000 1087.56116454    4.75268470    1.08601061    7.59980079    1.21965801
  50.50000000 1088.03642125    4.75244964    1.08595942    7.59990852    1.21966377
  50.60000000 1088.51165446    4.75221457    1.08590823    7.60001625    1.21966953
  50.70000000 1088.98686416    4.75197950    1.08585705    7.60012398    1.21967530
  50.80000000 1089.46205036    4.75174441    1.08580587    7.60023171    1.21968106
  50.90000000 1089.93721304    4.75150931    1.08575469    7.60033944    1.21968682
  51.00000000 1090.41235221    4.75127420    1.08570352    7.60044716    1.21969258
  51.10000000 1090.88746787    4.75103908    1.08565235    7.60055489    1.21969835
  51.20000000 1091.36256002    4.75080395    1.08560119    7.60066261    1.21970411
  51.30000000 1091.83762866    4.75056881    1.08555003    7.60077033    1.21970987
  51.40000000 1092.31267378    4.75033366    1.08549888    7.60087805    1.21971563
  51.50000000 1092.78769539    4.75009850    1.08544773    7.60098577    1.21972140
  51.60000000 1093.26269348    4.74986333    1.08539659    7.60109348    1.21972716
  51.70000000 1093.73766805    4.74962815    1.08534545    7.60120120    1.21973292
  51.80000000 1094.21261910    4.74939296    1.08529431    7.60130891    1.21973868
  51.90000000 1094.68754664    4.74915776    1.08524318    7.60141663    1.21974444
  52.00000000 1095.16245065    4.74892255    1.08519205    7.60152434    1.21975020
  52.10000000 1095.63733114    4.74868732    1.08514093    7.60163205    1.21975596
  52.20000000 1096.11218811    4.74845209    1.08508982    7.60173976    1.21976172
  52.30000000 1096.58702155    4.74821685    1.08503870    7.60184746    1.21976748
  52.40000000 1097.06183147    4.74798159    1.08498760    7.60195517    1.21977325
  52.50000000 1097.53661787    4.74774633    1.08493649    7.60206287    1.21977901
  52.60000000 1098.01138073    4.74751105    1.08488539    7.60217058    1.21978477
  52.70000000 1098.48612007    4.74727577    1.08483430    7.60227828    1.21979053
  52.80000000 1098.96083588    4.74704047    1.08478321    7.60238598    1.21979629
  52.90000000 1099.43552816    4.74680516    1.08473213    7.60249368    1.21980205
